,SCHOOL_YEAR,School District Code,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,Revenues/Expenditures,Description,REV_EXP_VALUE,Dollars per FTE
12970,2017-18,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,School food Services,0.0,0.0
12971,2017-18,657,Floyd County,2052,Garden Lakes Elementary School,K-12 Expenditures,Transportation,3662.77,5.69
12972,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,Debt Services,0.0,0.0
12973,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,General Administration,0.0,0.0
12974,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,Instruction,2509562.0,6451.32
12975,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,Instructional Support,2252.35,5.79
12976,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,Maintenance and Operations,238687.9,613.59
12977,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,Media,61266.99,157.5
12978,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,Pupil Services,261265.6,671.63
12979,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
12980,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,School Administration,309139.32,794.7
12981,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,School food Services,0.0,0.0
12982,2017-18,657,Floyd County,3052,Glenwood Primary School,K-12 Expenditures,Transportation,2365.57,6.08
12983,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,Debt Services,0.0,0.0
12984,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,General Administration,0.0,0.0
12985,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,Instruction,3199939.61,6412.7
12986,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,Instructional Support,18618.56,37.31
12987,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,Maintenance and Operations,217985.64,436.84
12988,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,Media,14811.93,29.68
12989,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,Pupil Services,8959.82,17.96
12990,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
12991,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,School Administration,323233.63,647.76
12992,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,School food Services,0.0,0.0
12993,2017-18,657,Floyd County,0102,Johnson Elementary,K-12 Expenditures,Transportation,3025.5,6.06
12994,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,Debt Services,0.0,0.0
12995,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,General Administration,0.0,0.0
12996,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,Instruction,1593535.84,15176.53
12997,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,Instructional Support,979.42,9.33
12998,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,Maintenance and Operations,175706.44,1673.39
12999,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,Media,43885.53,417.96
13000,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,Pupil Services,126384.35,1203.66
13001,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13002,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,School Administration,362160.34,3449.15
13003,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,School food Services,0.0,0.0
13004,2017-18,657,Floyd County,0173,McHenry Primary,K-12 Expenditures,Transportation,593.42,5.65
13005,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
13006,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,General Administration,0.0,0.0
13007,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,Instruction,3151932.94,6253.84
13008,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,Instructional Support,6180.98,12.26
13009,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,Maintenance and Operations,190685.68,378.34
13010,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,Media,4164.62,8.26
13011,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,Pupil Services,6493.08,12.88
13012,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13013,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,School Administration,299407.73,594.06
13014,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,School food Services,0.0,0.0
13015,2017-18,657,Floyd County,0188,Model Elementary School,K-12 Expenditures,Transportation,2653.92,5.27
13016,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,Debt Services,0.0,0.0
13017,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,General Administration,0.0,0.0
13018,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,Instruction,3527023.2,5089.5
13019,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,Instructional Support,8789.13,12.68
13020,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,Maintenance and Operations,680387.99,981.8
13021,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,Media,117727.82,169.88
13022,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,Pupil Services,174252.97,251.45
13023,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13024,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,School Administration,515877.27,744.41
13025,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,School food Services,0.0,0.0
13026,2017-18,657,Floyd County,0111,Model High,K-12 Expenditures,Transportation,7095.66,10.24
13027,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,Debt Services,0.0,0.0
13028,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,General Administration,0.0,0.0
13029,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,Instruction,3318969.64,5937.33
13030,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,Instructional Support,15518.24,27.76
13031,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,Maintenance and Operations,228890.55,409.46
13032,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,Media,140241.71,250.88
13033,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,Pupil Services,48674.64,87.07
13034,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13035,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,School Administration,353739.0,632.81
13036,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,School food Services,0.0,0.0
13037,2017-18,657,Floyd County,0203,Model Middle School,K-12 Expenditures,Transportation,2884.52,5.16
13038,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,Debt Services,0.0,0.0
13039,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,General Administration,0.0,0.0
13040,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,Instruction,3589460.77,5643.81
13041,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,Instructional Support,8996.95,14.15
13042,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,Maintenance and Operations,289528.37,455.23
13043,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,Media,4526.0,7.12
13044,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,Pupil Services,112790.78,177.34
13045,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13046,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,School Administration,319815.78,502.86
13047,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,School food Services,6990.0,10.99
13048,2017-18,657,Floyd County,0199,Pepperell Elementary,K-12 Expenditures,Transportation,2898.44,4.56
13049,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,Debt Services,0.0,0.0
13050,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,General Administration,0.0,0.0
13051,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,Instruction,4819218.54,5584.26
13052,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,Instructional Support,13629.3,15.79
13053,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,Maintenance and Operations,601919.8,697.47
13054,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,Media,33831.15,39.2
13055,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,Pupil Services,180245.34,208.86
13056,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13057,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,School Administration,543771.62,630.09
13058,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,School food Services,0.0,0.0
13059,2017-18,657,Floyd County,0107,Pepperell High School,K-12 Expenditures,Transportation,10980.04,12.72
13060,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,Debt Services,0.0,0.0
13061,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,General Administration,0.0,0.0
13062,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,Instruction,4284370.26,6245.44
13063,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,Instructional Support,14467.21,21.09
13064,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,Maintenance and Operations,244910.2,357.01
13065,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,Media,127738.32,186.21
13066,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,Pupil Services,48344.16,70.47
13067,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13068,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,School Administration,406117.59,592.01
13069,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,School food Services,0.0,0.0
13070,2017-18,657,Floyd County,0273,Pepperell Middle School,K-12 Expenditures,Transportation,3718.92,5.42
13071,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,Debt Services,0.0,0.0
13072,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,General Administration,0.0,0.0
13073,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,Instruction,2980767.3,6899.92
13074,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,Instructional Support,7032.97,16.28
13075,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,Maintenance and Operations,219752.34,508.69
13076,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,Media,23025.69,53.3
13077,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,Pupil Services,6809.06,15.76
13078,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13079,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,School Administration,316552.33,732.76
13080,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,School food Services,6990.0,16.18
13081,2017-18,657,Floyd County,4054,Pepperell Primary,K-12 Expenditures,Transportation,2926.54,6.77
13082,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,Debt Services,2367200.0,49.42
13083,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,General Administration,3664970.04,76.51
13084,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,Instruction,296523186.52,6190.46
13085,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,Instructional Support,15731753.03,328.43
13086,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,Maintenance and Operations,32150815.8,671.21
13087,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,Media,2984114.54,62.3
13088,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,Pupil Services,8086975.67,168.83
13089,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13090,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,School Administration,24973282.64,521.36
13091,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,School food Services,133433.26,2.79
13092,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Expenditures,Transportation,19957263.49,416.64
13093,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Revenues,Federal,274716.92,5.74
13094,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Revenues,Local,196607936.06,4104.55
13095,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Revenues,Other,586100.74,12.24
13096,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Revenues,State Lottery,0.0,0.0
13097,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Revenues,State Other,3217033.49,67.16
13098,2017-18,658,Forsyth County,ALL,All Column Values,K-12 Revenues,State QBE,211056548.0,4406.19
13099,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
13100,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,General Administration,0.0,0.0
13101,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,Instruction,6042626.49,7807.01
13102,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,Instructional Support,-242184.41,-312.9
13103,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,Maintenance and Operations,396833.37,512.7
13104,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,Media,48159.42,62.22
13105,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,Pupil Services,54475.83,70.38
13106,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13107,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,School Administration,388472.08,501.9
13108,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,School food Services,0.0,0.0
13109,2017-18,658,Forsyth County,1050,Big Creek Elementary School,K-12 Expenditures,Transportation,0.0,0.0
13110,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
13111,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,General Administration,0.0,0.0
13112,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,Instruction,6953717.72,6099.75
13113,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,Instructional Support,9194.01,8.06
13114,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,Maintenance and Operations,711432.21,624.06
13115,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,Media,163105.54,143.08
13116,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,Pupil Services,55017.28,48.26
13117,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
13118,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,School Administration,841633.25,738.27
13119,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,School food Services,0.0,0.0
13120,2017-18,658,Forsyth County,0699,Brandywine Elementary School,K-12 Expenditures,Transportation,10640.0,9.33
